ticker,exchange,name,price_date,interval,open,high,low,close,adjusted_close,volume,data_source
QQQ,NASDAQ,Invesco QQQ Trust,2026-04-10,1d,611.840000,613.670000,609.580000,611.070000,611.070000,34038500,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-04-13,1d,609.480000,626.740000,608.110000,617.390000,617.390000,32972100,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-04-14,1d,620.220000,628.600000,620.100000,628.600000,628.600000,49921100,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-04-15,1d,629.080000,637.830000,628.200000,637.400000,637.400000,50102400,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-04-16,1d,639.210000,642.180000,635.260000,640.470000,640.470000,42320600,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-04-17,1d,645.590000,650.000000,644.070000,648.850000,648.850000,53488900,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-04-20,1d,648.040000,648.760000,642.520000,646.790000,646.790000,37138500,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-04-21,1d,648.410000,650.200000,642.210000,644.330000,644.330000,39580500,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-04-22,1d,650.150000,655.330000,648.520000,655.110000,655.110000,37368400,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-04-23,1d,653.550000,656.920000,645.520000,651.420000,651.420000,40099800,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-04-24,1d,658.510000,664.510000,656.530000,663.880000,663.880000,45563100,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-04-27,1d,663.400000,664.430000,660.690000,664.230000,664.230000,32717000,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-04-28,1d,657.410000,659.640000,653.810000,657.550000,657.550000,34147900,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-04-29,1d,658.630000,661.720000,656.590000,661.570000,661.570000,31724900,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-04-30,1d,665.350000,668.900000,657.560000,667.740000,667.740000,40622200,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-01,1d,669.160000,675.970000,668.800000,674.150000,674.150000,39172600,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-04,1d,674.660000,676.730000,668.900000,672.880000,672.880000,34542000,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-05,1d,677.960000,682.770000,677.510000,681.610000,681.610000,37101100,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-06,1d,687.780000,695.930000,686.480000,695.770000,695.770000,38778500,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-07,1d,696.580000,701.240000,691.770000,694.940000,694.940000,43779100,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-08,1d,699.920000,711.230000,699.500000,711.230000,711.230000,44320400,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-11,1d,710.360000,714.590000,708.910000,713.290000,713.290000,36019100,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-12,1d,708.220000,710.180000,696.640000,707.240000,707.240000,45873000,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-13,1d,709.960000,716.650000,704.830000,714.710000,714.710000,40012500,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-14,1d,714.620000,722.030000,714.220000,719.790000,719.790000,33327500,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-15,1d,710.140000,715.130000,705.550000,708.930000,708.930000,51792700,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-18,1d,711.540000,712.070000,698.850000,705.880000,705.880000,49834500,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-19,1d,699.810000,706.490000,695.250000,701.530000,701.530000,46827500,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-20,1d,705.290000,713.150000,703.790000,713.150000,713.150000,36779200,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-21,1d,708.990000,717.120000,706.770000,714.510000,714.510000,36415400,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-22,1d,718.070000,722.120000,715.950000,717.540000,717.540000,33118600,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-26,1d,725.960000,731.170000,724.160000,730.280000,730.280000,34254700,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-27,1d,732.960000,733.320000,725.440000,729.450000,729.450000,35148700,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-28,1d,729.730000,736.600000,726.410000,735.600000,735.600000,32840000,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-05-29,1d,737.840000,741.630000,735.250000,738.310000,738.310000,37541700,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-06-01,1d,737.040000,745.650000,735.990000,742.740000,742.740000,33890600,FinMind
QQQ,NASDAQ,Invesco QQQ Trust,2026-06-02,1d,742.460000,746.440000,739.230000,746.160000,746.160000,28237099,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-03,1d,85.440000,85.740000,84.890000,85.010000,81.300000,33731300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-04,1d,85.790000,86.650000,85.650000,86.390000,82.620000,57441500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-05,1d,86.680000,86.930000,86.220000,86.450000,82.680000,37664700,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-06,1d,85.790000,85.930000,85.280000,85.350000,81.630000,38130100,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-09,1d,85.040000,85.640000,85.040000,85.440000,81.710000,26560800,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-10,1d,86.100000,86.180000,85.520000,85.880000,82.130000,24857000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-11,1d,85.810000,86.400000,85.710000,86.140000,82.380000,36334800,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-12,1d,86.890000,87.200000,86.600000,87.170000,83.370000,43017800,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-13,1d,86.730000,86.880000,85.780000,86.330000,82.560000,49374000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-16,1d,86.080000,86.430000,85.460000,85.460000,81.730000,36496600,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-17,1d,86.000000,86.660000,85.750000,86.500000,82.730000,34521600,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-18,1d,86.880000,87.090000,86.350000,86.650000,82.870000,38589000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-20,1d,86.140000,86.790000,85.950000,86.490000,82.720000,26001900,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-23,1d,86.930000,87.440000,86.770000,86.770000,82.990000,36851800,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-24,1d,86.470000,87.590000,86.430000,87.400000,83.590000,32959100,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-25,1d,87.110000,87.510000,86.800000,87.510000,83.690000,26345300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-26,1d,87.590000,87.950000,87.200000,87.950000,84.110000,30467500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-27,1d,87.570000,88.160000,87.240000,87.390000,83.580000,74993500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-06-30,1d,87.860000,88.440000,87.610000,88.250000,84.400000,53695200,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-01,1d,88.130000,88.310000,87.660000,88.140000,84.610000,38960600,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-02,1d,87.190000,87.590000,87.100000,87.580000,84.070000,39382200,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-03,1d,87.170000,87.290000,86.850000,86.970000,83.490000,26729100,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-07,1d,86.540000,86.560000,85.920000,86.140000,82.690000,38314700,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-08,1d,85.570000,86.040000,85.440000,86.030000,82.580000,31407000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-09,1d,86.190000,86.930000,86.180000,86.930000,83.450000,29821900,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-10,1d,86.830000,87.060000,86.490000,86.990000,83.510000,24525500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-11,1d,86.230000,86.270000,85.640000,85.790000,82.350000,40764800,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-14,1d,85.540000,85.880000,85.320000,85.610000,82.180000,24609500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-15,1d,85.890000,85.910000,84.900000,85.010000,81.610000,40455000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-16,1d,85.280000,85.660000,84.190000,85.130000,81.720000,65987700,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-17,1d,85.220000,85.490000,84.990000,85.110000,81.700000,31875500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-18,1d,85.430000,85.460000,85.100000,85.240000,81.830000,27534900,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-21,1d,86.220000,86.510000,85.960000,86.000000,82.560000,40019500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-22,1d,86.170000,86.770000,86.110000,86.520000,83.050000,35190300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-23,1d,86.050000,86.200000,85.790000,86.040000,82.590000,31008500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-24,1d,85.550000,86.240000,85.510000,85.890000,82.450000,25164800,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-25,1d,85.800000,86.440000,85.720000,86.430000,82.970000,27196200,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-28,1d,85.990000,86.200000,85.830000,85.870000,82.430000,26812500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-29,1d,86.230000,87.340000,86.200000,87.320000,83.820000,47828300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-30,1d,86.770000,86.960000,86.560000,86.870000,83.390000,40670900,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-07-31,1d,87.130000,87.410000,86.840000,86.920000,83.440000,49814100,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-01,1d,87.560000,87.930000,87.520000,87.820000,84.620000,63434500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-04,1d,87.960000,88.150000,87.650000,88.060000,84.860000,36425200,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-05,1d,87.850000,88.450000,87.780000,88.330000,85.120000,28586100,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-06,1d,87.840000,88.050000,86.920000,87.820000,84.620000,42589300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-07,1d,87.920000,88.250000,87.590000,87.670000,84.480000,29213100,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-08,1d,87.360000,87.390000,87.150000,87.290000,84.110000,21596300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-11,1d,87.540000,87.670000,87.280000,87.390000,84.210000,20100900,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-12,1d,86.900000,86.970000,86.550000,86.950000,83.790000,41052300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-13,1d,87.440000,87.810000,87.430000,87.670000,84.480000,30817500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-14,1d,87.510000,87.510000,86.890000,87.020000,83.850000,33397400,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-15,1d,86.660000,86.780000,86.250000,86.400000,83.260000,36343600,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-18,1d,86.500000,86.540000,85.990000,86.150000,83.020000,26777500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-19,1d,86.450000,86.750000,86.450000,86.650000,83.500000,28780600,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-20,1d,86.590000,86.970000,86.560000,86.840000,83.680000,25912500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-21,1d,86.560000,86.680000,86.110000,86.410000,83.270000,28643900,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-22,1d,86.830000,87.300000,86.720000,87.050000,83.880000,49871900,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-25,1d,86.730000,87.050000,86.650000,86.800000,83.640000,27011900,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-26,1d,86.510000,86.790000,86.220000,86.750000,83.590000,30259300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-27,1d,86.110000,86.660000,86.000000,86.650000,83.500000,38142800,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-28,1d,86.780000,87.260000,86.660000,87.220000,84.050000,32205900,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-08-29,1d,86.760000,86.860000,86.440000,86.600000,83.450000,41686400,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-02,1d,85.630000,85.840000,85.480000,85.630000,82.830000,48760600,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-03,1d,85.930000,86.810000,85.890000,86.570000,83.740000,52499500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-04,1d,87.020000,87.240000,86.580000,87.230000,84.380000,40501600,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-05,1d,88.220000,88.610000,88.140000,88.560000,85.660000,69668000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-08,1d,89.170000,89.760000,89.120000,89.740000,86.800000,54538700,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-09,1d,89.400000,89.550000,88.990000,89.230000,86.310000,37126400,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-10,1d,89.400000,90.070000,89.190000,89.740000,86.800000,40713600,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-11,1d,89.910000,90.480000,89.900000,90.340000,87.380000,46694400,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-12,1d,89.830000,89.980000,89.490000,89.950000,87.010000,32968600,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-15,1d,90.150000,90.460000,90.070000,90.160000,87.210000,24820100,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-16,1d,90.090000,90.500000,90.040000,90.350000,87.390000,26794200,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-17,1d,90.710000,91.040000,89.870000,90.120000,87.170000,49121800,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-18,1d,89.260000,89.470000,88.900000,89.190000,86.270000,55717900,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-19,1d,89.070000,89.230000,88.790000,89.020000,86.110000,32509200,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-22,1d,88.820000,88.910000,88.540000,88.700000,85.800000,24758200,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-23,1d,88.970000,89.360000,88.750000,89.320000,86.400000,26689000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-24,1d,89.080000,89.160000,88.700000,88.980000,86.070000,28098000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-25,1d,88.850000,89.030000,88.460000,88.980000,86.070000,29882500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-26,1d,88.990000,89.470000,88.690000,88.900000,85.990000,30955100,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-29,1d,89.290000,89.740000,89.260000,89.630000,86.700000,32286200,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-09-30,1d,89.660000,90.040000,89.210000,89.370000,86.450000,38584000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-01,1d,89.450000,89.640000,89.090000,89.290000,86.670000,39408900,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-02,1d,89.310000,89.690000,89.190000,89.550000,86.920000,23208300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-03,1d,89.630000,89.720000,89.270000,89.380000,86.760000,25884500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-06,1d,88.710000,89.160000,88.650000,88.670000,86.070000,28371000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-07,1d,88.970000,89.380000,88.810000,89.180000,86.560000,29103300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-08,1d,89.600000,89.620000,89.130000,89.250000,86.630000,22506200,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-09,1d,89.170000,89.290000,89.010000,89.180000,86.560000,21578700,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-10,1d,89.980000,90.720000,89.900000,90.620000,87.960000,59389400,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-13,1d,90.280000,90.580000,89.860000,90.570000,87.910000,28035500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-14,1d,90.650000,90.920000,90.430000,90.860000,88.190000,29800000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-15,1d,90.960000,91.300000,90.470000,90.660000,88.000000,31333900,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-16,1d,90.520000,91.500000,90.450000,91.340000,88.660000,39631200,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-17,1d,91.250000,91.290000,90.900000,91.200000,88.520000,40240400,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-20,1d,91.460000,91.560000,91.280000,91.550000,88.860000,28429300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-21,1d,91.990000,92.190000,91.910000,92.000000,89.300000,24514300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-22,1d,91.990000,92.180000,91.820000,92.060000,89.360000,30496200,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-23,1d,91.610000,91.790000,91.290000,91.430000,88.750000,28275100,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-24,1d,91.590000,91.600000,91.160000,91.470000,88.790000,28266000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-27,1d,91.320000,91.790000,91.090000,91.780000,89.090000,30033600,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-28,1d,91.850000,92.180000,91.810000,92.020000,89.320000,23564500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-29,1d,91.880000,91.890000,91.020000,91.090000,88.420000,39551600,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-30,1d,90.390000,90.970000,90.350000,90.560000,87.900000,42649200,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-10-31,1d,90.560000,90.660000,90.200000,90.290000,87.640000,38247300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-03,1d,89.620000,89.820000,89.420000,89.740000,87.420000,40752300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-04,1d,89.780000,90.060000,89.740000,89.940000,87.620000,26383800,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-05,1d,89.510000,89.550000,88.880000,88.960000,86.660000,44643400,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-06,1d,89.560000,89.850000,89.530000,89.760000,87.440000,33027400,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-07,1d,89.360000,89.870000,89.360000,89.570000,87.260000,28530100,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-10,1d,89.490000,89.670000,89.390000,89.550000,87.240000,24093500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-11,1d,89.950000,90.070000,89.780000,89.960000,87.630000,18942300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-12,1d,89.950000,90.320000,89.880000,90.120000,87.790000,23594900,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-13,1d,89.800000,89.940000,89.380000,89.380000,87.070000,33825900,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-14,1d,89.790000,89.840000,88.870000,88.870000,86.570000,38550500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-17,1d,89.080000,89.300000,88.980000,89.090000,86.790000,25605800,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-18,1d,89.350000,89.450000,88.800000,89.060000,86.760000,31967400,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-19,1d,89.230000,89.310000,88.850000,88.880000,86.580000,25782400,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-20,1d,88.990000,89.420000,88.990000,89.230000,86.920000,32945000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-21,1d,89.650000,89.670000,89.200000,89.500000,87.190000,41938600,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-24,1d,89.950000,90.070000,89.780000,90.010000,87.680000,30865700,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-25,1d,90.310000,90.590000,90.130000,90.240000,87.910000,36503300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-26,1d,90.150000,90.640000,89.830000,90.640000,88.300000,34099000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-11-28,1d,90.460000,90.530000,89.950000,90.210000,87.880000,40704300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-01,1d,88.850000,88.990000,88.710000,88.770000,86.780000,47086600,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-02,1d,88.580000,88.960000,88.460000,88.810000,86.820000,27605700,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-03,1d,88.920000,89.160000,88.740000,89.060000,87.070000,23278600,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-04,1d,88.910000,88.930000,88.480000,88.580000,86.600000,25541500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-05,1d,88.550000,88.550000,88.050000,88.170000,86.200000,32808100,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-08,1d,88.190000,88.200000,87.560000,87.880000,85.910000,32255200,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-09,1d,88.340000,88.350000,87.840000,87.970000,86.000000,25771800,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-10,1d,88.000000,88.520000,87.860000,88.310000,86.330000,46833500,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-11,1d,88.690000,88.830000,88.160000,88.190000,86.220000,26778700,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-12,1d,87.380000,87.500000,87.190000,87.340000,85.390000,47030100,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-15,1d,87.720000,87.880000,87.390000,87.400000,85.450000,28611800,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-16,1d,87.190000,87.920000,87.170000,87.880000,85.910000,41018700,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-17,1d,87.630000,87.990000,87.580000,87.800000,85.840000,24668300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-18,1d,88.130000,88.380000,88.070000,88.220000,86.250000,39048900,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-19,1d,87.610000,87.760000,87.410000,87.550000,85.920000,37858100,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-22,1d,87.420000,87.460000,87.250000,87.360000,85.740000,25547100,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-23,1d,87.070000,87.580000,87.030000,87.500000,85.880000,33624100,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-24,1d,87.760000,88.080000,87.650000,88.030000,86.400000,25942000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-26,1d,88.100000,88.170000,87.600000,87.740000,86.110000,26522700,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-29,1d,87.950000,88.070000,87.790000,88.070000,86.440000,29399800,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-30,1d,87.740000,88.040000,87.670000,87.860000,86.230000,25106800,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2025-12-31,1d,87.680000,87.910000,87.130000,87.160000,85.540000,36500000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2026-01-02,1d,87.400000,87.410000,87.020000,87.030000,85.410000,40731300,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2026-01-05,1d,87.180000,87.520000,87.110000,87.460000,85.840000,30178000,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2026-01-06,1d,87.150000,87.340000,86.900000,87.280000,85.660000,39015200,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2026-01-07,1d,87.840000,88.010000,87.480000,87.790000,86.160000,39930900,FinMind
TLT,NASDAQ,iShares 20+ Year Treasury Bond ETF,2026-01-08,1d,87.330000,87.550000,87.250000,87.350000,85.730000,28204900,FinMind
